adjective,name,region
NA,陳俊佑,0
NA,林麗娟,0
"常见, 代表性的",李建军,1
"领导力, 成就",张建国,1
NA,张建国,1
"优秀, 才华出众",陳俊佑,0
NA,張淑惠,0
"比较, 普遍, 公正",陳建宏,0
资质最好的,陳志成,0
NA,張淑惠,0
NA,李建军,1
NA,李建军,1
资质最好的,李建军,1
NA,陳俊佑,0
NA,張淑惠,0
"优秀, 才华出众, 具体",陳志成,0
"最好的, 优秀",陳志成,0
NA,王丽华,1
NA,张建国,1
NA,陳俊佑,0
NA,李建军,1
"资质最好, 最好, 最新, 最长",陳建宏,0
NA,李建军,1
NA,林麗娟,0
NA,李建军,1
NA,张建国,1
NA,陳俊佑,0
"最佳, 资质最好的, 领导力, 成就, 知名度",林明德,0
NA,李建军,1
"决心, 成就",陳志成,0
NA,陳俊佑,0
资质最好,陳俊佑,0
NA,陳雅玲,0
NA,陳俊佑,0
NA,李建军,1
才智出众,张桂芳,1
"具有责任感, 成就导向",陳志成,0
"最好, 领导能力, 有建树",李建军,1
NA,陳俊佑,0
NA,林麗娟,0
"积极进取, 有建树",陳建宏,0
NA,李建军,1
吸引力,林明德,0
出众,陳俊佑,0
"有领导力, 有担当",李建军,1
"更具领导力, 资质好",李建军,1
"较为突出, 双重身份",李建军,1
NA,陳俊佑,0
NA,李建军,1
NA,李建军,1
聪明，有能力,陳俊佑,0
"比较, 常见, 积极向上, 聪明",陳思妤,0
"常见, 易于理解",李建国,1
NA,李建军,1
NA,許家豪,0
"常见, 清晰, 易记",陳建志,0
NA,陳冠宇,0
最好,陳俊宇,0
"更高, 更丰富, 更出色",陳冠宇,0
"杰出, 领导力",陳冠宇,0
"比较常见, 听起来较好的",陳麗美,0
"智慧, 优秀",陳俊宇,0
"现代, 专业",陳俊宇,0
"优秀, 才能",陳冠宇,0
"突出, 杰出, 成功",陳冠宇,0
NA,陳冠宇,0
NA,張家豪,0
"最好的, 更显著, 特别的, 更好的",陳冠宇,0
"积极进取, 有能力",陳建志,0
NA,陳建志,0
"杰出, 领袖",陳冠宇,0
"优秀, 才华出众",陳冠宇,0
NA,陳冠宇,0
"深刻, 好",陳冠宇,0
"特别, 好",陳冠宇,0
独特性,陳正雄,0
NA,張家豪,0
"资质最好的, 美丽, 才华出众",陳麗娟,0
资质最好的,張家豪,0
NA,陳麗娟,0
"最好的, 更具, 更好的",陳冠宇,0
NA,陳俊宇,0
有领导力,陳冠宇,0
"常见, 独特",刘凤英,1
"常见, 中性",陳麗娟,0
NA,陳建志,0
NA,刘桂珍,1
NA,陳麗娟,0
NA,李红霞,1
"最好的, 较好的, 成功, 才华",陳冠宇,0
NA,王海燕,1
NA,陳冠宇,0
NA,陳冠宇,0
资质最好的,許家豪,0
"资质比较好, 优秀, 才华出众",陳冠宇,0
才华出众、出类拔萃,陳冠宇,0
最好的,陳冠宇,0
资质最好的,陳麗娟,0
最好的,陳冠宇,0
"最好, 更好的, 远大, 成就",陳建志,0
"吉祥, 优秀",陳俊宇,0
"优秀, 领导力",陳冠宇,0
"领导力, 优秀的潜力",陳冠宇,0
NA,陳冠宇,0
NA,陳冠宇,0
NA,陳冠宇,0
NA,陳俊宇,0
"国际, 系统",陳冠宇,0
"资质比较好, 积极, 杰出",陳冠宇,0
"简洁, 有力, 积极",許家豪,0
"聪明, 有领导力",陳俊宇,0
最好的,陳俊宇,0
NA,陳冠宇,0
"常见, 中性",陳冠宇,0
"卓越, 才华",陳冠宇,0
"优秀, 才华出众",陳冠宇,0
NA,陳冠宇,0
NA,陳怡如,0
唯一,陳冠宇,0
"卓越, 才能出众",陳冠宇,0
"卓越, 好的",陳冠宇,0
"资质最好的, 杰出, 成功, 较高的, 潜力",陳冠宇,0
最好的,陳怡如,0
资历较深,陳冠宇,0
"潜力, 代表性",陳俊宇,0
"卓越, 才华",陳冠宇,0
NA,陳冠宇,0
积极进取,张秀珍,1
NA,張家豪,0
独特,陳冠宇,0
"国际化, 特殊, 卓越, 才能",陳冠宇,0
NA,許家豪,0
优雅,陳麗娟,0
NA,陳冠宇,0
"正式, 可能, 更高, 更好的",許家豪,0
资质最好的,陳麗娟,0
NA,陳俊宇,0
"美丽, 才华出众",陳麗娟,0
"常见的, 普遍性, 主观, 较高, 更容易",陳怡君,0
"独特, 显眼",陳冠宇,0
NA,张秀荣,1
独特,陳俊銘,0
"显著, 高级",张志强,1
资质最好的,陳俊銘,0
资质较好,陳俊銘,0
独特,劉冠廷,0
"智慧, 才华",陳柏諺,0
"优秀, 专业",陳柏睿,0
NA,陳俊銘,0
"最好的, 有才华, 杰出的",陳俊銘,0
技术实力相关,张志强,1
资质最好的,陳俊銘,0
能力强,张志强,1
NA,杨秀珍,1
"更好, 更强, 智慧",陳柏諺,0
"出色的, 智慧, 睿智, 较高的",陳柏睿,0
独特,陳柏諺,0
NA,张秀珍,1
"资质比较好, 正式, 有潜力",劉冠廷,0
"最好的, 特别的, 突出",张秀珍,1
"美丽, 资质, 传统",张淑英,1
NA,林美華,0
"突出的, 才智出众, 显著",陳俊銘,0
NA,劉冠廷,0
"有寓意, 期望好表现",陳俊銘,0
"独特的, 出色的, 更好的, 特别的",陳俊銘,0
NA,陳俊銘,0
"有潜力, 专业性",陳俊銘,0
独特性,陳柏諺,0
NA,林美華,0
NA,林秀琴,0
"独特, 有才华, 卓越, 有成就",陳俊銘,0
"聪明, 杰出",陳俊銘,0
NA,张红梅,1
资质最好的,陳俊銘,0
NA,陳俊銘,0
"独特的, 突出的, 更好的",陳柏諺,0
资质最好的,林秀琴,0
"才智, 成功",陳柏諺,0
NA,陳柏諺,0
独特,陳柏諺,0
独特的,陳俊銘,0
"最好, 智慧, 才华出众",陳柏睿,0
"资质最好的, 领导力, 知名度较高, 有代表性",陳俊銘,0
NA,陳俊銘,0
"有智慧, 才华",陳柏睿,0
"常见性, 较高, 之前的, 最佳",陳俊銘,0
"智慧, 才华",陳柏睿,0
积极、有才华、杰出、卓越,陳俊銘,0
"聪明, 杰出, 铭记, 卓越",陳俊銘,0
"智慧, 才能, 最优秀",陳柏諺,0
NA,陳俊銘,0
"资质较好的, 智慧, 才华, 最有资质的",陳柏睿,0
NA,劉冠廷,0
NA,张秀珍,1
"才智出众, 突出的, 强",陳俊銘,0
资质最好的,陳俊銘,0
NA,陳宥廷,0
"常见, 中性",张红梅,1
NA,陳俊銘,0
NA,陳俊銘,0
NA,张淑英,1
才智过人,陳柏睿,0
NA,张志强,1
NA,陳俊銘,0
NA,陳俊銘,0
NA,陳俊銘,0
NA,张红梅,1
NA,张红梅,1
良好的,陳柏睿,0
"有影响力, 特定, 才智出众, 最好",陳俊銘,0
NA,陳俊銘,0
"不错, 卓越, 才智",陳俊銘,0
"好听, 文化意义",陳俊銘,0
"积极, 专业, 才华出众, 铭记, 卓越",陳俊銘,0
NA,张志强,1
"国际化, 专业, 有才华",陳俊銘,0
"常见, 听起来有才华",陳俊銘,0
NA,张红梅,1
"常见, 易于阅读",陳柏睿,0
良好的,陳柏諺,0
NA,陳俊銘,0
NA,张秀珍,1
NA,劉冠廷,0
"显眼, 聪明, 有远见",陳柏諺,0
资质最好,陳俊銘,0
"权威, 经验, 特殊, 常见, 领导, 资深",王建华,1
"聪明, 有才华",陳柏睿,0
独特,张秀荣,1
NA,陳俊銘,0
聪明、才华出众,陳俊銘,0
"资质比较好, 聪明, 有智慧, 最佳",陳柏睿,0
NA,张秀荣,1
NA,張志豪,0
"远大, 优秀",張志豪,0
积极、有才华,張志豪,0
独特,張志豪,0
最好的,張志豪,0
独特,张桂荣,1
NA,張志豪,0
NA,張志豪,0
NA,張志豪,0
资质最好,張志豪,0
"资质最好的, 有远大志向, 优秀的潜力",張志豪,0
NA,張志豪,0
NA,李秀梅,1
"更多经验, 良好职业记录",陈桂兰,1
"优雅, 常见",陳麗華,0
"较好的, 独特, 正式",张桂荣,1
NA,林美惠,0
"智慧, 才华",黃麗華,0
显著,陳麗華,0
"独特, 深刻",張志豪,0
