adjective,name,region
NA,劉冠廷,0
"優秀, 有才華, 資深, 有經驗, 出色",陳俊雄,0
才智過人,陳俊雄,0
"吉祥, 才能",林佳蓉,0
才智出眾,陳俊雄,0
"相对较常见, 較為容易理解",陳俊雄,0
NA,劉冠廷,0
NA,陳俊雄,0
"最好, 美好",陳美麗,0
"代表性的, 才智, 優秀",陳俊雄,0
NA,陳俊雄,0
美好的,陳美麗,0
"美好的, 文雅, 專業",林淑華,0
資質最好的,陳俊雄,0
NA,劉冠廷,0
突出的,陳俊雄,0
突出,李秀梅,1
"最好, 獨特, 容易",劉冠廷,0
"簡潔, 易記",陳美麗,0
NA,陳美麗,0
NA,林佳蓉,0
NA,陳俊雄,0
學歷、知識、能力、領導潛力,陳文雄,0
獨一無二,陳俊雄,0
"特殊, 突出, 最好, 不错",陳俊雄,0
最有資質的,張凱翔,0
"特別, 優越",張凱翔,0
最好的,陳俊雄,0
NA,陳俊雄,0
"最好, 聰明, 強大",陳俊雄,0
"吸引人的, 美麗, 最好的",陳美麗,0
"才智過人, 出色",陳俊雄,0
最好的,陳俊雄,0
"最好, 優秀, 良好, 強大",陳俊雄,0
NA,劉冠廷,0
NA,張凱翔,0
"資質, 正面, 才智, 學識",陳俊雄,0
"積極, 才智",陳俊雄,0
"才智過人, 有前途",陳俊雄,0
"独特, 易于记忆",陳美麗,0
NA,林佳蓉,0
資質最好的,李麗華,0
NA,陳俊雄,0
"才智过人, 良好",陳俊雄,0
美麗,陳美麗,0
"優秀, 出色",李秀荣,1
"資質最好, 才智過人, 未來有潛力",陳俊雄,0
NA,陳文雄,0
"唯一, 不重複, 優秀",陳俊雄,0
NA,陳俊雄,0
"才智高, 前途看好, 力量, 能力",陳俊雄,0
"才智過人, 職業成就, 领导能力",陳俊雄,0
抱歉，根據提供的文本，沒有找到任何形容詞。,陳俊雄,0
NA,陳俊雄,0
NA,陳俊雄,0
"代表性, 积极, 优秀, 美丽, 才貌双全",陳美麗,0
NA,陳文雄,0
"最好, 正面, 才智過人, 領導",陳俊雄,0
獨一無二,陳俊雄,0
最好的,陳美麗,0
"最好, 俊, 佳, 優秀",陳俊雄,0
"獨一無二, 獨特的",陳俊雄,0
"良好的, 重要的",陳美麗,0
NA,陳柏睿,0
NA,林志鴻,0
NA,張家豪,0
NA,林淑華,0
NA,林淑華,0
NA,林淑華,0
"專業, 現代感",陳柏睿,0
常見的,林淑華,0
"最好的, 最有可能, 常见, 可能, 資質最好, 實際",林建成,0
NA,林志鴻,0
NA,陳麗如,0
NA,陳柏睿,0
"最常見, 較為突出, 資質最好的",林淑華,0
NA,張家豪,0
良好的,林建成,0
NA,林淑華,0
NA,林淑華,0
NA,林正雄,0
"才智, 決策能力",陳柏睿,0
NA,林志鴻,0
NA,陳信宏,0
"最常見, 比較突出的",林志鴻,0
"常見, 直接",林淑華,0
NA,林淑華,0
資質最好,陳麗如,0
NA,陳麗如,0
NA,林淑華,0
NA,林志鴻,0
NA,陳思穎,0
"最好, 智慧, 才智, 優點",陳柏睿,0
最好,林正雄,0
NA,林淑華,0
響亮、正式、特別、積極、才智,林志鴻,0
"普遍性, 中性, 特別, 突出",林志鴻,0
NA,張家豪,0
NA,陳柏睿,0
優秀,林淑華,0
最常見的,陳思穎,0
NA,林淑華,0
優秀,林淑華,0
聰明、有才智,陳思穎,0
"最有代表性, 最常見, 看似, 資質最好",王淑珍,1
"獨一無二, 印象深刻",陳柏睿,0
聰明、有遠見,陳柏睿,0
"突出, 積極",陳思穎,0
NA,林志鴻,0
特別突出的,林建成,0
"代表性, 常見, 普遍",林志鴻,0
NA,陳麗如,0
NA,林正雄,0
NA,林志鴻,0
"中性, 常見, 代表性, 不帶特定特徵",林淑華,0
NA,林建成,0
NA,林志鴻,0
NA,陳柏睿,0
NA,李秀珍,1
聰明、有才氣,陳思穎,0
"堅定的, 良好的",李志强,1
"智慧, 才智",陳柏睿,0
比較突出的,王淑华,1
NA,林志鴻,0
NA,林淑華,0
NA,陳麗如,0
"均衡, 特別, 良好",林建成,0
"看似, 最好",張家豪,0
"才智, 良好",林淑華,0
NA,林建志,0
"最好, 好, 遠見, 才智",林志明,0
NA,林芳如,0
NA,林芳如,0
直接,林建志,0
常见的,林志明,0
NA,林志明,0
NA,林芳如,0
最好,李桂荣,1
"看似, 最好",林芳如,0
NA,张玉梅,1
"最好, 資質最佳, 看似",林建志,0
資質最好的,林志明,0
NA,林芳如,0
NA,林志明,0
"較強的, 積極進取",林建志,0
NA,林志明,0
"遠大的, 良好的",林志明,0
"吉祥, 良好",林建志,0
NA,张秀云,1
"最好, 特定, 公平, 簡單, 實際, 最好的",吳俊賢,0
NA,林建志,0
NA,林建志,0
NA,林建志,0
NA,林建志,0
"智慧, 才華",林志明,0
NA,吳俊賢,0
"有能力, 成功",林志明,0
NA,林芳如,0
"才子, 代表性",林建志,0
"比较, 普遍, 中庸",林建志,0
專業,林建志,0
NA,林志明,0
NA,张秀云,1
"最好, 智慧, 優秀",林志明,0
特別,林建志,0
NA,林志明,0
"獨特, 積極, 有能力",林建志,0
"主观的, 公平的, 具体的, 名义上的, 专业的, 实际的",林建志,0
NA,林建志,0
"代表性強, 音節流暢",林芳如,0
NA,林志明,0
NA,林志明,0
NA,林芳如,0
積極、有潛力,林建志,0
NA,林志明,0
"最佳, 普遍, 常見, 突出, 主觀, 詳細",林志明,0
常見的,林淑貞,0
NA,李秀英,1
NA,林芳如,0
"最好的, 特殊, 理想化, 代表性",林志明,0
NA,林志明,0
最好,陳冠宏,0
NA,陳冠廷,0
NA,黃馨儀,0
NA,陳冠廷,0
"智慧, 口才",陳柏諺,0
美好的,陳冠廷,0
"最好的, 出色, 宏大",陳冠宏,0
"最佳, 突出",陳冠宏,0
"智慧, 學識, 獨特",黃柏翰,0
NA,陳冠宏,0
NA,陳冠宏,0
最普遍的,陳冠廷,0
"深厚, 出色, 良好",陳柏諺,0
NA,陳冠廷,0
資質最好的,陳柏宇,0
"優秀, 才華出众, 較高, 良好",黃柏翰,0
NA,黃柏翰,0
"相对较受欢迎, 独特",黃柏翰,0
"中立, 常見",陳柏諺,0
NA,黃馨儀,0
"知名度, 學術, 優勢, 潛力, 具體",陳冠廷,0
NA,李怡萱,0
資質最好,陳冠廷,0
NA,陳柏宇,0
"優秀的, 常見的, 領袖的",陳冠廷,0
"優秀, 首選",陳冠宏,0
"最好的, 豐富",黃柏翰,0
"吉祥, 智慧",黃馨儀,0
資質最好的,陳柏諺,0
"正式, 積極",黃柏翰,0
NA,張凱翔,0
"資質最好, 吉祥, 尊貴, 突出, 優秀",陳冠宏,0
NA,黃柏翰,0
最好的,黃馨儀,0
NA,陳冠宏,0
"優秀, 領先, 溫馨, 才智",陳冠宏,0
優秀,陳冠廷,0
"普通, 易記",王丽丽,1
NA,張凱翔,0
NA,陳冠廷,0
NA,陳柏諺,0
NA,黃馨儀,0
NA,陳柏宇,0
"吉祥, 親切, 突出",李红梅,1
優秀,陳冠廷,0
"優秀, 才華",陳冠廷,0
NA,陳冠廷,0
"相对较独特, 好聽",黃馨儀,0
NA,黃馨儀,0
"普遍性, 識別度, 常見",陳冠廷,0
"優秀, 領袖",陳冠廷,0
優秀,陳冠宏,0
NA,陳冠廷,0
"優秀的, 才女",黃馨儀,0
NA,張凱翔,0
"最佳, 具體, 公正, 卓越, 最好的",陳冠宏,0
看似資質最好的,林哲宇,0
NA,陳冠廷,0
"較高的責任心, 可能的專業技能",陳志強,0
"更有魄力, 才華",張志豪,0
"堅定的, 良好的",陳志強,0
"最常見的, 最具代表性, 最熟悉的",李承翰,0
"較强勢, 有能力",陳志強,0
"簡潔, 專業",陳冠廷,0
NA,陳冠廷,0
NA,陳冠廷,0
"智慧, 才華, 深度, 广阔",林哲宇,0
"學識, 才華",蔡承翰,0
NA,林明輝,0
"杰出, 優秀, 最好",陳冠廷,0
NA,陳冠廷,0
NA,林哲宇,0
NA,林哲宇,0
NA,李桂珍,1
"杰出, 领袖",陳冠廷,0
"最好的, 中性, 常見, 優雅",林哲宇,0
"智慧, 遠見, 才智, 基礎",林哲宇,0
"卓越, 才華出众",陳冠廷,0
NA,林明輝,0
NA,蔡承翰,0
"智慧, 學者風範",林哲宇,0
NA,陳志強,0
"常見的, 好",陳冠廷,0
NA,陳冠廷,0
資質最好的,陳怡如,0
NA,李承翰,0
"优秀, 高的, 潜力, 全面",林哲宇,0
"最好, 知名度, 積極, 主觀, 合適",李秀芳,1
NA,陳雅婷,0
"強烈的, 最好, 最佳, 佼佼者",陳志強,0
NA,李玉华,1
"普通的  
常見的  
容易記憶的  
主观的  
公正的  
正式的  
最好  ",李承翰,0
"最好的, 最常見, 最有份量, 更高, 一定的",李建华,1
NA,陳志強,0
"最好的, 普遍吸引力, 無關於工作能力, 公正, 最佳",陳怡如,0
NA,陳冠廷,0
NA,林哲宇,0
資質最好,陳冠廷,0
最好的,蔡承翰,0
特別,陳冠廷,0
"積極, 聰明, 才智, 成功",陳冠廷,0
最好的,李承翰,0
"最好, 具体, 较强",陳志強,0
"独特, 学术",陳冠廷,0
NA,張志豪,0
"中性, 常見, 特定, 獨特性",李桂珍,1
NA,張志豪,0
"正式, 學歷感",陳怡如,0
較為突出,林哲宇,0
"看似, 最好",陳志強,0
NA,陳冠廷,0
"特別的, 獨一無二",蔡承翰,0
堅強,陳志強,0
"優秀的, 最資質最好的",李承翰,0
NA,陳冠廷,0
"積極, 才智",陳志強,0
"代表性, 知名度更高, 智慧, 遠見",林哲宇,0
NA,陳冠廷,0
"最好的, 稍微, 常見, 特殊",李承翰,0
"強烈, 職業, 能力, 決斷力",陳志強,0
資質較突出,陳志強,0
資質最好,陳冠廷,0
"典禮, 優雅, 領袖, 優秀",陳冠廷,0
"普遍, 吸引力, 簡潔, 直接, 易記",李桂珍,1
首選,林哲宇,0
"專業, 學術, 高, 具體",林哲宇,0
NA,林哲宇,0
最新,李怡萱,0
優雅、才智,許雅婷,0
NA,張淑娟,0
"最好, 最常見的, 具體的",李怡萱,0
"最好, 資質最好的",張淑娟,0
"簡潔, 辨識度, 高",陳美珠,0
NA,李怡萱,0
NA,張淑娟,0
相对较独特,李怡萱,0
资深,陳建成,0
"現代, 專業",李怡萱,0
NA,李承恩,0
NA,李承恩,0
"最好, 優秀",陳冠宏,0
"豐富的, 專業, 年輕, 有活力, 創新, 持久, 穩定, 更多, 管理",陳建成,0
NA,陳冠宏,0
"堅強, 有組織, 卓越, 頭角峥嵘",李建军,1
"最好, 光榮, 優秀",張家榮,0
"正式, 代表性",李怡萱,0
NA,李承恩,0
NA,陳冠宏,0
最年輕、最有活力、突出,李怡萱,0
"普遍接受的, 相对较新的, 积极, 有活力",李怡萱,0
最資質最好的,張淑娟,0
突出的,李承恩,0
NA,張家榮,0
NA,李怡萱,0
"卓越, 領袖",陳冠宏,0
"學術, 專業",陳冠宏,0
"優秀, 成功",陳冠宏,0
NA,張淑娟,0
NA,李承恩,0
"吉祥, 智慧",張淑娟,0
NA,李承恩,0
NA,李建军,1
NA,李玉梅,1
NA,李建军,1
"和樂, 開朗, 和諧, 積極",李怡萱,0
NA,張淑娟,0
"獨一無二, 印象深刻",陳冠宏,0
NA,陳冠宏,0
看起來資質最好的,張家榮,0
"卓越, 首位",陳冠宏,0
NA,張淑娟,0
"普遍性, 知名度, 常見, 辨識度",李桂英,1
NA,李怡萱,0
"優秀, 领导力, 積極",陳冠宏,0
才智、美麗,張淑娟,0
最好的,李承恩,0
NA,李怡萱,0
NA,李建军,1
"最好的, 實際",李承恩,0
"優秀, 有才華",陳冠宏,0
優秀、領袖,陳冠宏,0
"領導, 優秀",陳冠宏,0
资质最好的,李承恩,0
"最佳, 普遍, 常见, 主观, 平等, 相关",陳美惠,0
NA,李怡萱,0
NA,李怡萱,0
"豐富的, 優秀, 一定的",陳建成,0
資質最好,張淑娟,0
"普遍, 親切",李桂英,1
"最好, 獨一無二, 最優秀",陳冠宏,0
NA,李玉梅,1
抱歉,李建军,1
"最常見的, 更高的, 以往的, 真正的, 詳細的, 公正的, 直接的, 通常, 成功的",陳建成,0
NA,張家榮,0
NA,李怡萱,0
NA,李玉梅,1
NA,王秀梅,1
"聰明, 才智, 優秀",陳麗卿,0
NA,陳麗卿,0
NA,陳麗卿,0
優秀,陳俊男,0
NA,王俊傑,0
NA,陳麗卿,0
"才智過人, 出色",王俊傑,0
"優雅, 才華洋溢",陳麗卿,0
"專業, 特別",陳麗卿,0
資質最好的,林淑惠,0
"優雅, 文雅, 突出, 婉約",陳麗卿,0
NA,陳麗卿,0
NA,陳麗卿,0
"美麗, 才華出众",陳麗卿,0
NA,陳麗卿,0
"獨一無二, 突出",陳麗卿,0
最年輕、最具活力、最新,陳俊男,0
"普通, 特別, 公正, 平等",陳麗卿,0
"獨一無二, 特殊, 良好",陳麗卿,0
NA,陳麗卿,0
NA,王俊傑,0
NA,林淑娟,0
NA,李秀云,1
NA,張哲瑋,0
NA,林秀玲,0
"優秀, 才智",張哲瑋,0
"特別, 美麗, 尊重",陳麗卿,0
NA,陳俊男,0
抱歉,王俊傑,0
"代表性, 普通",陳麗卿,0
"知名度, 優點, 才智過人, 好, 實際, 良好",王俊傑,0
NA,林淑娟,0
"美麗, 才貌雙全, 優勢",陳麗卿,0
NA,李玉珍,1
"優雅, 聰明, 美麗, 才智",陳麗卿,0
"資質最好, 相对较有可能, 美麗聰明, 優秀",陳麗卿,0
"淑良, 良好",林淑娟,0
NA,林欣怡,0
"具備, 更, 全面的",林冠宏,0
NA,王建平,1
"象徵性, 優美, 最佳, 最具資質",陳建銘,0
"卓越, 領導才能",林冠宏,0
NA,林冠宏,0
有能力、受尊重,林冠宏,0
NA,林欣怡,0
NA,林欣怡,0
"獨一無二, 印象深刻",王建平,1
"愉悅, 才能",林欣怡,0
"獨特, 友善",林欣怡,0
優秀,陳建銘,0
"最好看, 職業, 個人, 資質最好的",林欣怡,0
"成功, 智慧, 才華, 正面",王秀华,1
"優秀, 美麗",李秀芳,1
"優秀, 美麗, 積極",陳秀美,0
"獨特的, 突出的",蔡宗翰,0
"優秀, 卓越, 領袖",林冠宏,0
